OrderID,CustomerID,OrderDateTime,DeliveryDateTime,TotalAmount,DeliveryStatus
3242,159,2024-11-01 23:47:56,2024-11-02 00:00:56,1185,Delivered
3243,218,2024-10-22 23:07:56,2024-10-22 23:17:56,1331,Delivered
3244,240,2024-10-26 05:23:56,2024-10-26 05:40:56,1303,Delivered
3245,246,2024-10-05 15:03:56,2024-10-05 15:17:56,764,Delivered
3246,257,2024-09-28 18:53:56,2024-09-28 19:03:56,1411,Delivered
3247,278,2024-11-11 20:32:56,2024-11-11 20:43:56,1081,Delivered
3248,17,2024-10-30 12:26:56,2024-10-30 12:39:56,1211,Delivered
3249,214,2024-10-29 12:28:56,2024-10-29 12:37:56,1204,Delivered
3250,2,2024-11-05 09:32:56,2024-11-05 09:42:56,337,Delivered
3251,116,2024-10-04 17:37:56,2024-10-04 17:53:56,1411,Delivered
3252,255,2024-10-09 15:40:56,2024-10-09 15:50:56,105,Delivered
3253,208,2024-10-25 01:29:56,2024-10-25 01:38:56,1006,Delivered
3254,275,2024-11-15 12:46:56,2024-11-15 13:01:56,1073,Delivered
3255,26,2024-10-15 11:02:56,2024-10-15 11:15:56,1147,Delivered
3256,199,2024-10-14 03:54:56,2024-10-14 04:03:56,290,Delivered
3257,52,2024-11-14 15:09:56,2024-11-14 15:22:56,1298,Delivered
3258,231,2024-11-04 17:31:56,2024-11-04 17:45:56,418,Delivered
3259,219,2024-11-01 11:20:56,2024-11-01 11:32:56,1438,Delivered
3260,8,2024-11-02 04:45:56,2024-11-02 04:53:56,521,Delivered
3261,221,2024-10-13 18:38:56,2024-10-13 18:47:56,1333,Delivered
3262,38,2024-11-15 10:07:56,2024-11-15 10:17:56,1337,Delivered
3263,111,2024-09-29 12:26:56,2024-09-29 12:40:56,760,Delivered
3264,238,2024-10-25 18:27:56,2024-10-25 18:37:56,675,Delivered
3265,250,2024-10-22 19:34:56,2024-10-22 19:42:56,1245,Delivered
3266,58,2024-10-31 07:24:56,2024-10-31 07:40:56,920,Delivered
3267,283,2024-10-30 01:32:56,2024-10-30 01:44:56,376,Delivered
3268,47,2024-11-01 10:29:56,2024-11-01 10:45:56,1063,Delivered
3269,42,2024-10-27 13:01:56,2024-10-27 13:14:56,1048,Delivered
3270,242,2024-10-03 05:27:56,2024-10-03 05:41:56,1328,Delivered
3271,119,2024-11-21 12:58:56,2024-11-21 13:13:56,1241,Delivered
3272,131,2024-10-20 19:42:56,2024-10-20 19:52:56,275,Delivered
3273,95,2024-09-30 21:56:56,2024-09-30 22:10:56,1058,Delivered
3274,77,2024-10-05 19:03:56,2024-10-05 19:19:56,646,Delivered
3275,162,2024-11-15 04:05:56,2024-11-15 04:20:56,623,Delivered
3276,132,2024-10-22 10:51:56,2024-10-22 11:05:56,852,Delivered
3277,156,2024-10-06 05:55:56,2024-10-06 06:10:56,972,Delivered
3278,34,2024-10-10 19:46:56,2024-10-10 19:54:56,869,Delivered
3279,22,2024-11-13 16:40:56,2024-11-13 16:53:56,279,Delivered
3280,141,2024-10-14 00:34:56,2024-10-14 00:51:56,1168,Delivered
3281,10,2024-10-14 17:56:56,2024-10-14 18:09:56,227,Delivered
3282,299,2024-10-14 11:11:56,2024-10-14 11:19:56,455,Delivered
3283,27,2024-11-22 16:48:56,2024-11-22 17:05:56,872,Delivered
3284,210,2024-10-14 07:13:56,2024-10-14 07:30:56,449,Delivered
3285,268,2024-10-02 02:03:56,2024-10-02 02:16:56,1372,Delivered
3286,147,2024-10-14 15:28:56,2024-10-14 15:37:56,1096,Delivered
3287,257,2024-11-17 22:55:56,2024-11-17 23:10:56,852,Delivered
3288,238,2024-10-15 05:08:56,2024-10-15 05:17:56,1135,Delivered
3289,44,2024-10-12 19:32:56,2024-10-12 19:49:56,777,Delivered
3290,203,2024-11-18 06:09:56,2024-11-18 06:17:56,1186,Delivered
3291,240,2024-10-31 23:12:56,2024-10-31 23:26:56,1179,Delivered
3292,259,2024-10-19 07:49:56,2024-10-19 08:05:56,1413,Delivered
3293,45,2024-10-18 22:19:56,2024-10-18 22:29:56,1457,Delivered
3294,293,2024-10-07 21:41:56,2024-10-07 21:56:56,155,Delivered
3295,88,2024-10-09 15:11:56,2024-10-09 15:27:56,1446,Delivered
3296,266,2024-11-12 00:47:56,2024-11-12 00:59:56,1472,Delivered
3297,69,2024-10-03 07:49:56,2024-10-03 08:03:56,562,Delivered
3298,128,2024-11-02 20:40:56,2024-11-02 20:57:56,1215,Delivered
3299,57,2024-11-03 07:13:56,2024-11-03 07:29:56,1362,Delivered
3300,208,2024-10-13 04:51:56,2024-10-13 05:04:56,426,Delivered
3301,153,2024-10-23 11:55:56,2024-10-23 12:06:56,1094,Delivered
3302,140,2024-10-22 15:49:56,2024-10-22 16:05:56,1386,Delivered
3303,156,2024-11-01 09:01:56,2024-11-01 09:18:56,1439,Delivered
3304,299,2024-09-27 02:42:56,2024-09-27 02:54:56,356,Delivered
3305,42,2024-11-20 06:45:56,2024-11-20 06:56:56,653,Delivered
3306,27,2024-10-27 22:09:56,2024-10-27 22:23:56,1463,Delivered
3307,52,2024-10-20 16:36:56,2024-10-20 16:48:56,847,Delivered
3308,38,2024-10-26 17:17:56,2024-10-26 17:33:56,998,Delivered
3309,160,2024-10-14 23:16:56,2024-10-14 23:25:56,329,Delivered
3310,37,2024-10-12 04:40:56,2024-10-12 04:54:56,814,Delivered
3311,256,2024-11-19 09:51:56,2024-11-19 09:59:56,1255,Delivered
3312,293,2024-10-25 09:28:56,2024-10-25 09:44:56,1061,Delivered
3313,81,2024-10-17 07:19:56,2024-10-17 07:36:56,313,Delivered
3314,264,2024-11-15 00:24:56,2024-11-15 00:40:56,797,Delivered
3315,61,2024-10-15 04:39:56,2024-10-15 04:52:56,960,Delivered
3316,11,2024-10-07 16:27:56,2024-10-07 16:41:56,188,Delivered
3317,257,2024-10-30 14:12:56,2024-10-30 14:24:56,1413,Delivered
3318,179,2024-10-02 23:35:56,2024-10-02 23:45:56,176,Delivered
3319,148,2024-10-18 14:20:56,2024-10-18 14:28:56,1469,Delivered
3320,106,2024-10-29 16:03:56,2024-10-29 16:12:56,1320,Delivered
3321,123,2024-10-20 21:04:56,2024-10-20 21:21:56,545,Delivered
3322,14,2024-10-02 16:59:56,2024-10-02 17:10:56,537,Delivered
3323,156,2024-10-11 18:07:56,2024-10-11 18:23:56,665,Delivered
3324,211,2024-11-22 22:32:56,2024-11-22 22:42:56,117,Delivered
3325,168,2024-11-01 07:06:56,2024-11-01 07:19:56,583,Delivered
3326,50,2024-10-17 12:20:56,2024-10-17 12:29:56,337,Delivered
3327,89,2024-10-07 01:32:56,2024-10-07 01:46:56,1294,Delivered
3328,77,2024-11-22 00:21:56,2024-11-22 00:35:56,513,Delivered
3329,241,2024-10-09 08:46:56,2024-10-09 08:57:56,742,Delivered
3330,230,2024-11-08 11:55:56,2024-11-08 12:12:56,156,Delivered
3331,291,2024-10-02 03:29:56,2024-10-02 03:45:56,448,Delivered
3332,225,2024-10-30 09:27:56,2024-10-30 09:41:56,1357,Delivered
3333,165,2024-10-24 10:09:56,2024-10-24 10:21:56,1491,Delivered
3334,111,2024-11-22 05:36:56,2024-11-22 05:46:56,345,Delivered
3335,250,2024-10-17 21:32:56,2024-10-17 21:41:56,1150,Delivered
3336,291,2024-10-19 10:15:56,2024-10-19 10:23:56,1091,Delivered
3337,172,2024-11-08 09:24:56,2024-11-08 09:37:56,1451,Delivered
3338,249,2024-10-13 13:12:56,2024-10-13 13:25:56,289,Delivered
3339,277,2024-10-02 18:15:56,2024-10-02 18:27:56,949,Delivered
3340,6,2024-10-28 15:40:56,2024-10-28 15:49:56,338,Delivered
3341,206,2024-11-11 22:11:56,2024-11-11 22:21:56,680,Delivered
3342,135,2024-11-22 03:37:56,2024-11-22 03:52:56,740,Delivered
3343,273,2024-10-11 04:38:56,2024-10-11 04:51:56,743,Delivered
3344,144,2024-11-05 02:27:56,2024-11-05 02:42:56,584,Delivered
3345,215,2024-10-20 05:04:56,2024-10-20 05:12:56,624,Delivered
3346,152,2024-11-10 01:23:56,2024-11-10 01:34:56,1497,Delivered
3347,20,2024-10-30 04:43:56,2024-10-30 04:59:56,1443,Delivered
3348,166,2024-10-27 17:08:56,2024-10-27 17:17:56,871,Delivered
3349,116,2024-11-04 12:58:56,2024-11-04 13:12:56,539,Delivered
3350,174,2024-10-09 07:33:56,,1142,Cancelled
3351,113,2024-10-15 23:43:56,2024-10-15 23:53:56,1443,Delivered
3352,24,2024-10-22 01:55:56,2024-10-22 02:12:56,240,Delivered
3353,184,2024-11-21 04:33:56,2024-11-21 04:41:56,1350,Delivered
3354,216,2024-11-12 08:25:56,2024-11-12 08:39:56,1390,Delivered
3355,11,2024-10-15 22:49:56,2024-10-15 22:58:56,1378,Delivered
3356,86,2024-10-03 12:50:56,2024-10-03 13:02:56,533,Delivered
3357,18,2024-10-26 23:07:56,2024-10-26 23:24:56,420,Delivered
3358,147,2024-10-26 01:39:56,2024-10-26 01:48:56,1336,Delivered
3359,223,2024-11-16 18:53:56,2024-11-16 19:09:56,986,Delivered
3360,135,2024-11-06 08:08:56,2024-11-06 08:16:56,179,Delivered
3361,62,2024-11-12 15:54:56,2024-11-12 16:07:56,1378,Delivered
3362,61,2024-11-21 10:24:56,2024-11-21 10:32:56,1433,Delivered
3363,238,2024-10-12 05:07:56,2024-10-12 05:17:56,1333,Delivered
3364,253,2024-11-02 11:03:56,2024-11-02 11:20:56,750,Delivered
3365,29,2024-11-23 04:39:56,2024-11-23 04:53:56,644,Delivered
3366,233,2024-10-28 12:30:56,2024-10-28 12:42:56,1101,Delivered
3367,142,2024-10-29 13:35:56,2024-10-29 13:46:56,139,Delivered
3368,11,2024-11-04 17:37:56,2024-11-04 17:51:56,1231,Delivered
3369,194,2024-11-03 01:04:56,2024-11-03 01:21:56,480,Delivered
3370,52,2024-10-12 02:57:56,2024-10-12 03:06:56,492,Delivered
3371,76,2024-10-22 18:20:56,2024-10-22 18:32:56,1167,Delivered
3372,27,2024-10-20 18:30:56,2024-10-20 18:44:56,521,Delivered
3373,262,2024-10-11 17:55:56,2024-10-11 18:08:56,396,Delivered
3374,90,2024-10-09 21:12:56,2024-10-09 21:22:56,1263,Delivered
3375,162,2024-10-24 04:15:56,2024-10-24 04:29:56,296,Delivered
3376,35,2024-10-28 15:53:56,2024-10-28 16:08:56,1248,Delivered
3377,153,2024-11-24 04:35:56,2024-11-24 04:46:56,941,Delivered
3378,77,2024-10-19 21:54:56,2024-10-19 22:08:56,895,Delivered
3379,10,2024-11-16 03:10:56,2024-11-16 03:18:56,376,Delivered
3380,204,2024-09-28 00:44:56,2024-09-28 00:54:56,1079,Delivered
3381,93,2024-10-27 06:21:56,2024-10-27 06:30:56,665,Delivered
3382,114,2024-11-22 15:13:56,2024-11-22 15:24:56,1308,Delivered
3383,67,2024-10-21 04:23:56,2024-10-21 04:34:56,1364,Delivered
3384,94,2024-10-08 21:02:56,2024-10-08 21:12:56,341,Delivered
3385,293,2024-09-29 22:25:56,2024-09-29 22:41:56,957,Delivered
3386,203,2024-10-14 21:17:56,2024-10-14 21:32:56,475,Delivered
3387,51,2024-09-27 07:12:56,2024-09-27 07:23:56,133,Delivered
3388,192,2024-10-17 02:36:56,2024-10-17 02:44:56,124,Delivered
3389,87,2024-10-04 22:07:56,2024-10-04 22:23:56,1484,Delivered
3390,188,2024-10-07 02:07:56,2024-10-07 02:22:56,709,Delivered
3391,298,2024-10-02 16:21:56,2024-10-02 16:34:56,337,Delivered
3392,218,2024-11-16 15:18:56,2024-11-16 15:34:56,442,Delivered
3393,163,2024-10-29 03:29:56,2024-10-29 03:38:56,166,Delivered
3394,218,2024-11-05 21:59:56,2024-11-05 22:16:56,740,Delivered
3395,29,2024-10-04 22:43:56,2024-10-04 22:59:56,547,Delivered
3396,290,2024-10-08 12:46:56,2024-10-08 12:55:56,500,Delivered
3397,239,2024-11-01 23:00:56,2024-11-01 23:14:56,749,Delivered
3398,96,2024-10-02 23:27:56,2024-10-02 23:40:56,1357,Delivered
3399,149,2024-10-05 23:37:56,2024-10-05 23:47:56,931,Delivered
3400,142,2024-10-01 18:24:56,2024-10-01 18:33:56,442,Delivered
3401,136,2024-10-01 06:43:56,2024-10-01 07:00:56,521,Delivered
3402,211,2024-10-12 18:32:56,2024-10-12 18:47:56,1414,Delivered
3403,81,2024-10-21 10:26:56,2024-10-21 10:37:56,654,Delivered
3404,26,2024-10-29 03:31:56,2024-10-29 03:44:56,1259,Delivered
3405,116,2024-10-31 15:48:56,2024-10-31 16:05:56,258,Delivered
3406,261,2024-10-14 11:06:56,2024-10-14 11:21:56,1431,Delivered
3407,39,2024-10-15 02:44:56,2024-10-15 03:01:56,1205,Delivered
3408,55,2024-10-08 02:26:56,2024-10-08 02:41:56,398,Delivered
3409,205,2024-11-18 17:10:56,2024-11-18 17:19:56,1317,Delivered
3410,200,2024-11-16 12:27:56,2024-11-16 12:38:56,437,Delivered
3411,249,2024-11-18 19:07:56,2024-11-18 19:19:56,641,Delivered
3412,232,2024-10-22 08:55:56,2024-10-22 09:06:56,1203,Delivered
3413,203,2024-10-16 11:46:56,2024-10-16 12:00:56,1335,Delivered
3414,120,2024-09-27 01:48:56,2024-09-27 01:57:56,966,Delivered
3415,8,2024-10-30 20:00:56,2024-10-30 20:15:56,1183,Delivered
3416,288,2024-10-15 05:37:56,2024-10-15 05:50:56,765,Delivered
3417,125,2024-11-17 08:52:56,2024-11-17 09:09:56,285,Delivered
3418,297,2024-11-22 13:12:56,2024-11-22 13:29:56,1134,Delivered
3419,68,2024-11-08 04:23:56,2024-11-08 04:34:56,203,Delivered
3420,212,2024-11-14 13:14:56,2024-11-14 13:30:56,1285,Delivered
3421,242,2024-10-24 18:19:56,2024-10-24 18:35:56,629,Delivered
3422,99,2024-11-16 08:04:56,2024-11-16 08:13:56,609,Delivered
3423,225,2024-10-03 09:34:56,2024-10-03 09:51:56,975,Delivered
3424,147,2024-10-13 08:39:56,2024-10-13 08:51:56,359,Delivered
3425,121,2024-10-29 16:40:56,2024-10-29 16:56:56,370,Delivered
3426,180,2024-11-05 23:44:56,2024-11-05 23:53:56,1032,Delivered
3427,67,2024-10-23 23:36:56,2024-10-23 23:51:56,346,Delivered
3428,136,2024-09-30 01:59:56,2024-09-30 02:15:56,762,Delivered
3429,280,2024-11-01 06:59:56,2024-11-01 07:11:56,1077,Delivered
3430,80,2024-10-12 05:59:56,2024-10-12 06:08:56,980,Delivered
3431,173,2024-11-17 19:38:56,2024-11-17 19:50:56,1285,Delivered
3432,27,2024-10-02 05:10:56,2024-10-02 05:25:56,413,Delivered
3433,91,2024-10-04 16:51:56,2024-10-04 17:02:56,1362,Delivered
3434,266,2024-10-09 18:43:56,2024-10-09 18:59:56,671,Delivered
3435,38,2024-11-03 22:02:56,2024-11-03 22:10:56,374,Delivered
3436,272,2024-09-27 08:38:56,2024-09-27 08:49:56,916,Delivered
3437,108,2024-11-19 07:57:56,2024-11-19 08:09:56,516,Delivered
3438,295,2024-09-30 20:09:56,2024-09-30 20:24:56,114,Delivered
3439,230,2024-10-12 20:54:56,2024-10-12 21:10:56,1379,Delivered
3440,52,2024-11-05 23:18:56,2024-11-05 23:35:56,181,Delivered
3441,46,2024-11-08 21:43:56,2024-11-08 21:58:56,510,Delivered
3442,56,2024-10-20 17:11:56,2024-10-20 17:23:56,1341,Delivered
3443,35,2024-11-07 13:39:56,2024-11-07 13:52:56,426,Delivered
3444,54,2024-10-09 07:01:56,2024-10-09 07:17:56,681,Delivered
3445,1,2024-11-16 17:23:56,2024-11-16 17:40:56,1086,Delivered
3446,145,2024-10-27 20:30:56,2024-10-27 20:39:56,1416,Delivered
3447,177,2024-10-02 13:22:56,2024-10-02 13:32:56,556,Delivered
3448,68,2024-10-01 06:33:56,2024-10-01 06:44:56,360,Delivered
3449,248,2024-10-31 20:37:56,2024-10-31 20:54:56,912,Delivered
3450,240,2024-10-10 16:16:56,2024-10-10 16:31:56,1172,Delivered
3451,239,2024-10-15 20:08:56,2024-10-15 20:18:56,1444,Delivered
3452,214,2024-11-08 06:54:56,2024-11-08 07:03:56,1242,Delivered
3453,242,2024-10-02 19:09:56,2024-10-02 19:25:56,505,Delivered
3454,263,2024-10-24 03:50:56,2024-10-24 04:04:56,1404,Delivered
3455,24,2024-10-18 05:50:56,2024-10-18 06:05:56,395,Delivered
3456,63,2024-11-06 09:21:56,2024-11-06 09:31:56,1082,Delivered
3457,224,2024-10-18 10:03:56,2024-10-18 10:16:56,912,Delivered
3458,70,2024-11-18 15:12:56,2024-11-18 15:29:56,1430,Delivered
3459,150,2024-11-02 15:32:56,2024-11-02 15:40:56,1320,Delivered
3460,141,2024-10-21 06:03:56,2024-10-21 06:13:56,412,Delivered
3461,76,2024-10-12 08:35:56,2024-10-12 08:45:56,538,Delivered
3462,118,2024-10-19 06:10:56,2024-10-19 06:22:56,1379,Delivered
3463,287,2024-11-07 13:14:56,2024-11-07 13:30:56,1468,Delivered
3464,201,2024-11-23 23:01:56,2024-11-23 23:14:56,447,Delivered
3465,114,2024-11-10 22:04:56,2024-11-10 22:20:56,1088,Delivered
3466,33,2024-10-31 11:59:56,2024-10-31 12:07:56,686,Delivered
3467,62,2024-11-21 11:52:56,,1271,Cancelled
3468,102,2024-10-30 23:37:56,2024-10-30 23:46:56,1259,Delivered
3469,207,2024-11-16 06:39:56,,1006,Cancelled
3470,191,2024-10-01 16:50:56,2024-10-01 17:00:56,1371,Delivered
3471,147,2024-10-08 12:55:56,2024-10-08 13:09:56,876,Delivered
3472,241,2024-11-21 15:21:56,2024-11-21 15:30:56,1404,Delivered
3473,64,2024-10-13 12:53:56,2024-10-13 13:05:56,801,Delivered
3474,232,2024-10-26 10:32:56,2024-10-26 10:40:56,889,Delivered
3475,117,2024-10-27 01:15:56,2024-10-27 01:30:56,242,Delivered
3476,34,2024-11-16 23:18:56,2024-11-16 23:29:56,1324,Delivered
3477,259,2024-10-24 18:13:56,2024-10-24 18:21:56,457,Delivered
3478,165,2024-10-01 22:09:56,2024-10-01 22:19:56,572,Delivered
3479,272,2024-10-08 11:54:56,2024-10-08 12:04:56,887,Delivered
3480,287,2024-11-09 07:45:56,2024-11-09 08:00:56,1231,Delivered
3481,19,2024-10-24 15:33:56,2024-10-24 15:43:56,174,Delivered
3482,135,2024-11-18 19:09:56,2024-11-18 19:18:56,317,Delivered
3483,171,2024-09-29 04:42:56,2024-09-29 04:59:56,1423,Delivered
3484,253,2024-10-05 00:03:56,2024-10-05 00:15:56,860,Delivered
3485,37,2024-10-07 09:47:56,2024-10-07 10:02:56,834,Delivered
3486,176,2024-10-17 00:40:56,2024-10-17 00:50:56,834,Delivered
3487,106,2024-10-11 23:16:56,2024-10-11 23:29:56,214,Delivered
3488,138,2024-10-05 12:59:56,2024-10-05 13:15:56,983,Delivered
3489,19,2024-10-09 20:04:56,2024-10-09 20:15:56,880,Delivered
3490,7,2024-10-08 13:33:56,2024-10-08 13:44:56,1295,Delivered
3491,144,2024-11-01 05:33:56,2024-11-01 05:47:56,290,Delivered
3492,3,2024-10-02 02:57:56,2024-10-02 03:13:56,590,Delivered
3493,281,2024-11-15 07:25:56,2024-11-15 07:39:56,1457,Delivered
3494,299,2024-11-03 13:06:56,2024-11-03 13:15:56,345,Delivered
3495,296,2024-11-12 01:08:56,2024-11-12 01:22:56,639,Delivered
3496,80,2024-09-27 13:49:56,2024-09-27 13:59:56,922,Delivered
3497,102,2024-11-10 02:44:56,2024-11-10 02:54:56,604,Delivered
3498,182,2024-10-05 03:42:56,2024-10-05 03:56:56,736,Delivered
3499,41,2024-10-13 16:25:56,2024-10-13 16:39:56,1431,Delivered
3500,144,2024-10-08 02:14:56,2024-10-08 02:25:56,329,Delivered
3501,290,2024-10-02 17:16:56,2024-10-02 17:27:56,356,Delivered
3502,96,2024-10-08 12:32:56,2024-10-08 12:44:56,795,Delivered
3503,269,2024-10-30 07:27:56,2024-10-30 07:39:56,199,Delivered
3504,142,2024-11-20 01:21:56,2024-11-20 01:38:56,1195,Delivered
3505,42,2024-10-11 01:02:56,2024-10-11 01:17:56,156,Delivered
3506,83,2024-10-06 18:49:56,2024-10-06 18:59:56,1380,Delivered
3507,223,2024-11-12 06:22:56,2024-11-12 06:37:56,1138,Delivered
3508,212,2024-11-12 07:21:56,2024-11-12 07:33:56,1057,Delivered
3509,239,2024-10-11 02:40:56,2024-10-11 02:54:56,920,Delivered
3510,292,2024-10-06 11:21:56,2024-10-06 11:35:56,819,Delivered
3511,71,2024-11-02 19:50:56,2024-11-02 20:00:56,1072,Delivered
3512,207,2024-11-03 09:20:56,2024-11-03 09:35:56,412,Delivered
3513,60,2024-10-29 08:51:56,2024-10-29 09:05:56,774,Delivered
3514,221,2024-10-25 23:48:56,2024-10-25 23:58:56,831,Delivered
3515,269,2024-11-20 21:56:56,2024-11-20 22:04:56,847,Delivered
3516,182,2024-11-15 12:13:56,2024-11-15 12:21:56,752,Delivered
3517,74,2024-10-24 01:20:56,2024-10-24 01:33:56,1224,Delivered
3518,67,2024-10-08 12:15:56,2024-10-08 12:29:56,795,Delivered
3519,257,2024-09-26 23:55:56,2024-09-27 00:06:56,675,Delivered
3520,121,2024-10-03 09:10:56,2024-10-03 09:27:56,1157,Delivered
3521,69,2024-10-05 03:21:56,2024-10-05 03:37:56,1443,Delivered
3522,201,2024-11-21 12:04:56,2024-11-21 12:20:56,821,Delivered
3523,29,2024-11-05 13:55:56,2024-11-05 14:09:56,1180,Delivered
3524,186,2024-09-29 04:41:56,2024-09-29 04:56:56,1213,Delivered
3525,248,2024-10-26 10:52:56,2024-10-26 11:02:56,639,Delivered
3526,294,2024-10-08 03:46:56,2024-10-08 04:02:56,1498,Delivered
3527,10,2024-10-27 18:05:56,2024-10-27 18:21:56,208,Delivered
3528,37,2024-10-17 13:32:56,2024-10-17 13:42:56,1065,Delivered
3529,244,2024-10-20 07:53:56,2024-10-20 08:07:56,487,Delivered
3530,285,2024-10-12 14:50:56,2024-10-12 15:00:56,978,Delivered
3531,299,2024-10-21 10:18:56,,850,Cancelled
3532,269,2024-10-05 10:14:56,2024-10-05 10:22:56,454,Delivered
3533,112,2024-10-05 06:53:56,2024-10-05 07:08:56,745,Delivered
3534,11,2024-11-09 03:00:56,2024-11-09 03:15:56,1284,Delivered
3535,10,2024-11-08 13:33:56,2024-11-08 13:45:56,1426,Delivered
3536,245,2024-10-26 21:54:56,2024-10-26 22:04:56,451,Delivered
3537,11,2024-11-17 16:52:56,2024-11-17 17:08:56,326,Delivered
3538,171,2024-11-20 22:04:56,2024-11-20 22:13:56,131,Delivered
3539,102,2024-10-07 00:14:56,2024-10-07 00:25:56,776,Delivered
3540,156,2024-10-22 03:38:56,2024-10-22 03:52:56,1290,Delivered
3541,179,2024-11-12 23:46:56,2024-11-12 23:58:56,1247,Delivered
3542,243,2024-09-27 04:21:56,2024-09-27 04:36:56,317,Delivered
3543,104,2024-10-13 01:13:56,2024-10-13 01:26:56,248,Delivered
3544,42,2024-10-01 03:20:56,2024-10-01 03:37:56,610,Delivered
3545,138,2024-10-27 18:20:56,2024-10-27 18:33:56,1491,Delivered
3546,228,2024-10-27 00:07:56,2024-10-27 00:15:56,407,Delivered
3547,291,2024-11-01 15:59:56,2024-11-01 16:10:56,1225,Delivered
3548,276,2024-09-28 06:56:56,2024-09-28 07:10:56,1329,Delivered
3549,13,2024-09-28 19:45:56,2024-09-28 20:01:56,317,Delivered
3550,263,2024-10-18 17:15:56,2024-10-18 17:28:56,1323,Delivered
3551,45,2024-11-03 13:10:56,2024-11-03 13:27:56,532,Delivered
3552,85,2024-11-09 11:22:56,2024-11-09 11:39:56,1448,Delivered
3553,5,2024-10-21 14:41:56,2024-10-21 14:57:56,717,Delivered
3554,78,2024-11-15 05:22:56,2024-11-15 05:37:56,1099,Delivered
3555,237,2024-09-28 21:09:56,2024-09-28 21:17:56,276,Delivered
3556,194,2024-10-06 09:24:56,2024-10-06 09:33:56,990,Delivered
3557,150,2024-10-16 19:01:56,2024-10-16 19:18:56,1222,Delivered
3558,167,2024-10-23 09:45:56,2024-10-23 10:02:56,1321,Delivered
3559,290,2024-10-17 14:58:56,2024-10-17 15:14:56,216,Delivered
3560,63,2024-11-23 11:54:56,2024-11-23 12:05:56,677,Delivered
3561,151,2024-10-15 13:42:56,2024-10-15 13:52:56,489,Delivered
3562,148,2024-10-06 22:38:56,2024-10-06 22:51:56,968,Delivered
3563,199,2024-11-15 15:58:56,2024-11-15 16:11:56,1431,Delivered
3564,16,2024-10-17 23:22:56,2024-10-17 23:37:56,453,Delivered
3565,63,2024-11-10 15:17:56,2024-11-10 15:25:56,607,Delivered
3566,18,2024-10-18 03:27:56,2024-10-18 03:39:56,692,Delivered
3567,146,2024-10-09 15:12:56,2024-10-09 15:22:56,1216,Delivered
3568,133,2024-09-28 21:49:56,2024-09-28 22:06:56,508,Delivered
3569,137,2024-09-30 23:27:56,2024-09-30 23:41:56,1035,Delivered
3570,138,2024-10-20 10:53:56,2024-10-20 11:09:56,916,Delivered
3571,270,2024-10-09 01:20:56,2024-10-09 01:31:56,413,Delivered
3572,212,2024-11-22 09:35:56,2024-11-22 09:45:56,1204,Delivered
3573,152,2024-10-08 22:57:56,2024-10-08 23:06:56,191,Delivered
3574,131,2024-10-21 22:09:56,2024-10-21 22:19:56,262,Delivered
3575,267,2024-10-20 09:13:56,,628,Cancelled
3576,288,2024-11-19 04:17:56,2024-11-19 04:31:56,184,Delivered
3577,107,2024-10-24 14:27:56,2024-10-24 14:39:56,1160,Delivered
3578,56,2024-10-21 16:30:56,2024-10-21 16:41:56,153,Delivered
3579,242,2024-11-08 22:15:56,2024-11-08 22:26:56,936,Delivered
3580,34,2024-10-19 18:02:56,2024-10-19 18:12:56,254,Delivered
3581,147,2024-10-09 21:43:56,2024-10-09 21:51:56,1302,Delivered
3582,19,2024-11-09 22:27:56,2024-11-09 22:35:56,696,Delivered
3583,272,2024-10-05 08:23:56,,394,Cancelled
3584,21,2024-09-28 21:32:56,2024-09-28 21:40:56,1339,Delivered
3585,179,2024-10-24 17:19:56,2024-10-24 17:27:56,1062,Delivered
3586,38,2024-10-03 18:06:56,2024-10-03 18:21:56,848,Delivered
3587,61,2024-11-04 03:04:56,2024-11-04 03:17:56,1086,Delivered
3588,123,2024-11-05 16:22:56,2024-11-05 16:32:56,121,Delivered
3589,24,2024-11-11 07:22:56,2024-11-11 07:33:56,1075,Delivered
3590,295,2024-10-20 19:07:56,2024-10-20 19:21:56,784,Delivered
3591,253,2024-10-14 09:40:56,2024-10-14 09:50:56,1248,Delivered
3592,239,2024-10-09 11:21:56,2024-10-09 11:38:56,863,Delivered
3593,230,2024-10-18 10:34:56,2024-10-18 10:47:56,1043,Delivered
3594,106,2024-11-04 04:12:56,2024-11-04 04:21:56,286,Delivered
3595,238,2024-11-08 12:15:56,2024-11-08 12:31:56,1259,Delivered
3596,182,2024-11-19 20:36:56,2024-11-19 20:47:56,1202,Delivered
3597,233,2024-10-28 13:14:56,2024-10-28 13:23:56,305,Delivered
3598,1,2024-11-09 19:57:56,2024-11-09 20:05:56,520,Delivered
3599,6,2024-10-18 17:14:56,2024-10-18 17:31:56,1348,Delivered
3600,262,2024-10-29 19:45:56,2024-10-29 19:53:56,339,Delivered
3601,81,2024-11-06 05:43:56,2024-11-06 05:57:56,614,Delivered
3602,120,2024-11-17 22:54:56,2024-11-17 23:04:56,582,Delivered
3603,58,2024-11-14 23:23:56,2024-11-14 23:31:56,1045,Delivered
3604,163,2024-11-01 13:13:56,2024-11-01 13:28:56,562,Delivered
3605,265,2024-11-20 23:07:56,2024-11-20 23:17:56,444,Delivered
3606,230,2024-10-20 15:40:56,2024-10-20 15:57:56,1265,Delivered
