OrderDetailsID,OrderID,ProductName,Quantity,PricePerUnit
7857,1282,Ariel Detergent,1,80
7858,2471,Amul Butter,2,50
7859,636,Good Day Cookies,1,99
7860,2706,Aashirvaad Atta,5,40
7861,3463,Godrej Hair Dye,2,120
7862,2117,Dettol Liquid,4,50
7863,2736,Ariel Detergent,1,10
7864,3683,Tata Salt,3,50
7865,218,Colgate Toothpaste,5,20
7866,2884,Amul Butter,3,70
7867,1570,Harpic Toilet Cleaner,1,80
7868,2857,Nestle Milk,3,12
7869,3443,Aashirvaad Atta,2,10
7870,1638,Britannia Rusk,4,180
7871,1688,Maggi Noodles,3,60
7872,3502,Dettol Liquid,4,40
7873,1217,Himalaya Face Wash,3,50
7874,2516,Godrej Hair Dye,4,300
7875,1890,Bournvita,3,12
7876,2526,Nestle Milk,1,200
7877,2793,Nestle Milk,5,45
7878,1859,Tata Salt,1,150
7879,2815,Tata Tea Gold,4,180
7880,1574,Tata Salt,3,70
7881,3367,Harpic Toilet Cleaner,2,50
7882,3346,Nestle Milk,1,130
7883,2290,Dove Soap,5,70
7884,3849,Red Label Tea,2,300
7885,2271,Clinic Plus Shampoo,1,12
7886,1793,Clinic Plus Shampoo,1,45
7887,840,Tata Salt,5,45
7888,3563,Tata Tea Gold,3,300
7889,3261,Parle-G Biscuits,5,120
7890,288,Dove Soap,3,300
7891,3728,Red Label Tea,4,35
7892,3911,Aashirvaad Atta,4,40
7893,2285,Fortune Oil,4,50
7894,837,Britannia Rusk,4,70
7895,2533,Good Day Cookies,4,10
7896,245,Himalaya Face Wash,2,200
7897,510,Colgate Toothpaste,5,45
7898,1316,Parle-G Biscuits,3,150
7899,3576,Parle-G Biscuits,3,10
7900,2974,Colgate Toothpaste,5,50
7901,2441,Nestle Milk,5,60
7902,2580,Fortune Oil,4,35
7903,1409,Godrej Hair Dye,5,45
7904,1036,Dettol Liquid,1,180
7905,2054,Clinic Plus Shampoo,3,45
7906,1497,Dove Soap,3,150
7907,3122,Bournvita,2,50
7908,3890,Maggi Noodles,2,300
7909,2412,Dove Soap,4,20
7910,640,Britannia Rusk,1,50
7911,1791,Nestle Milk,1,80
7912,3125,Harpic Toilet Cleaner,5,99
7913,1442,Britannia Rusk,2,300
7914,1641,Colgate Toothpaste,3,50
7915,662,Maggi Noodles,2,35
7916,3815,Britannia Rusk,1,20
7917,891,Britannia Rusk,5,45
7918,447,Dettol Liquid,4,10
7919,3262,Dove Soap,3,150
7920,3193,Nestle Milk,3,50
7921,649,Colgate Toothpaste,2,200
7922,2372,Ariel Detergent,2,50
7923,3034,Dettol Liquid,2,45
7924,1578,Tata Salt,4,35
7925,2531,Fortune Oil,1,45
7926,1976,Red Label Tea,1,200
7927,1404,Harpic Toilet Cleaner,2,60
7928,445,Red Label Tea,1,80
7929,1353,Britannia Rusk,5,50
7930,1252,Colgate Toothpaste,2,45
7931,3871,Dettol Liquid,2,300
7932,559,Clinic Plus Shampoo,3,45
7933,3957,Nestle Milk,4,120
7934,3300,Britannia Rusk,1,10
7935,635,Maggi Noodles,5,50
7936,2644,Ariel Detergent,2,45
7937,3199,Ariel Detergent,1,120
7938,2642,Colgate Toothpaste,1,99
7939,1623,Himalaya Face Wash,3,200
7940,3107,Good Day Cookies,2,180
7941,1381,Britannia Rusk,3,45
7942,2758,Fortune Oil,2,120
7943,1722,Clinic Plus Shampoo,2,200
7944,3623,Britannia Rusk,2,150
7945,2250,Harpic Toilet Cleaner,3,45
7946,2769,Harpic Toilet Cleaner,1,20
7947,2590,Tata Tea Gold,5,70
7948,2335,Godrej Hair Dye,5,50
7949,3559,Amul Butter,4,35
7950,3785,Godrej Hair Dye,1,10
7951,2827,Amul Butter,2,40
7952,1591,Harpic Toilet Cleaner,3,120
7953,3341,Good Day Cookies,4,20
7954,2571,Tata Tea Gold,3,200
7955,2372,Dettol Liquid,1,300
7956,210,Britannia Rusk,5,120
7957,3102,Red Label Tea,5,70
7958,1544,Colgate Toothpaste,4,80
7959,130,Tata Salt,1,70
7960,603,Tata Tea Gold,1,10
7961,3215,Good Day Cookies,3,50
7962,792,Tata Tea Gold,1,10
7963,2747,Tata Salt,2,99
7964,3921,Red Label Tea,1,180
7965,103,Aashirvaad Atta,3,70
7966,2825,Amul Butter,4,50
7967,397,Colgate Toothpaste,2,120
7968,3470,Dettol Liquid,1,300
7969,2419,Clinic Plus Shampoo,2,50
7970,2354,Dove Soap,3,50
7971,2882,Dettol Liquid,3,40
7972,732,Ariel Detergent,3,99
7973,3167,Tata Salt,3,40
7974,203,Dove Soap,1,80
7975,593,Dettol Liquid,3,20
7976,2019,Britannia Rusk,3,35
7977,1407,Parle-G Biscuits,1,10
7978,818,Tata Salt,3,120
7979,2668,Dettol Liquid,2,120
7980,1720,Tata Tea Gold,3,35
7981,3403,Amul Butter,4,150
7982,3451,Colgate Toothpaste,2,45
7983,1814,Fortune Oil,3,120
7984,1326,Clinic Plus Shampoo,2,80
7985,3721,Ariel Detergent,1,120
7986,855,Nestle Milk,4,99
7987,401,Clinic Plus Shampoo,4,50
7988,3761,Nestle Milk,3,40
7989,2990,Fortune Oil,5,70
7990,2109,Amul Butter,2,200
7991,988,Red Label Tea,1,10
7992,581,Parle-G Biscuits,5,80
7993,3558,Aashirvaad Atta,2,20
7994,1234,Aashirvaad Atta,3,300
7995,2741,Good Day Cookies,2,120
7996,135,Bournvita,2,130
7997,1316,Tata Salt,3,50
7998,1688,Dove Soap,5,35
7999,1500,Britannia Rusk,1,45
8000,2546,Godrej Hair Dye,2,130
8001,305,Dove Soap,1,40
8002,3217,Maggi Noodles,3,300
8003,1505,Amul Butter,5,50
8004,3225,Clinic Plus Shampoo,5,120
8005,713,Harpic Toilet Cleaner,3,150
8006,503,Maggi Noodles,3,50
8007,3999,Good Day Cookies,2,10
8008,3239,Colgate Toothpaste,4,60
8009,2759,Tata Salt,3,50
8010,718,Red Label Tea,3,40
8011,1821,Britannia Rusk,2,150
8012,2296,Clinic Plus Shampoo,3,45
8013,400,Tata Salt,2,35
8014,3316,Aashirvaad Atta,3,70
8015,470,Himalaya Face Wash,3,200
8016,125,Britannia Rusk,4,150
8017,1948,Dove Soap,4,180
8018,1576,Fortune Oil,1,35
8019,810,Red Label Tea,3,120
8020,2739,Red Label Tea,3,60
8021,605,Aashirvaad Atta,4,40
8022,2988,Good Day Cookies,4,180
8023,1392,Red Label Tea,3,99
8024,1054,Good Day Cookies,1,50
8025,3320,Parle-G Biscuits,2,40
8026,242,Himalaya Face Wash,5,50
8027,1549,Dove Soap,2,10
8028,2178,Parle-G Biscuits,3,130
8029,2540,Himalaya Face Wash,4,99
8030,3350,Nestle Milk,1,300
8031,3785,Colgate Toothpaste,4,40
8032,668,Red Label Tea,4,99
8033,790,Nestle Milk,2,200
8034,2616,Britannia Rusk,5,180
8035,1253,Godrej Hair Dye,2,60
8036,1137,Nestle Milk,5,200
8037,2395,Ariel Detergent,4,130
8038,375,Maggi Noodles,4,35
8039,1267,Tata Tea Gold,2,200
8040,2112,Parle-G Biscuits,3,45
8041,1307,Harpic Toilet Cleaner,3,180
8042,978,Tata Tea Gold,5,45
8043,155,Ariel Detergent,4,300
8044,3555,Aashirvaad Atta,1,200
8045,3866,Harpic Toilet Cleaner,2,45
8046,1960,Tata Tea Gold,3,130
8047,792,Tata Salt,2,120
8048,1404,Dettol Liquid,1,50
8049,3851,Harpic Toilet Cleaner,3,12
8050,2271,Dove Soap,5,60
8051,602,Aashirvaad Atta,4,50
8052,780,Dove Soap,4,10
8053,830,Parle-G Biscuits,3,45
8054,3629,Red Label Tea,2,80
8055,1096,Harpic Toilet Cleaner,3,45
8056,2297,Harpic Toilet Cleaner,3,99
8057,709,Himalaya Face Wash,5,60
8058,957,Dettol Liquid,4,45
8059,1897,Clinic Plus Shampoo,4,35
8060,3743,Clinic Plus Shampoo,1,120
8061,1663,Amul Butter,4,10
8062,1160,Dettol Liquid,3,10
8063,3228,Britannia Rusk,4,40
8064,1693,Bournvita,1,130
8065,2580,Tata Salt,4,300
8066,2171,Maggi Noodles,5,120
8067,2239,Bournvita,3,50
8068,1528,Tata Tea Gold,5,45
8069,3028,Clinic Plus Shampoo,5,180
8070,3622,Red Label Tea,5,20
8071,3947,Nestle Milk,1,20
8072,3083,Tata Tea Gold,1,60
8073,1509,Red Label Tea,3,70
8074,3474,Colgate Toothpaste,3,45
8075,371,Tata Tea Gold,5,120
8076,3517,Fortune Oil,3,150
8077,2330,Fortune Oil,4,180
8078,1947,Tata Salt,4,130
8079,214,Clinic Plus Shampoo,1,200
8080,1138,Godrej Hair Dye,2,50
8081,945,Bournvita,4,35
8082,2910,Red Label Tea,4,12
8083,3726,Harpic Toilet Cleaner,4,130
8084,1527,Ariel Detergent,4,180
8085,3318,Good Day Cookies,2,120
8086,3997,Godrej Hair Dye,3,45
8087,2399,Colgate Toothpaste,2,180
8088,3119,Colgate Toothpaste,3,70
8089,3848,Colgate Toothpaste,1,50
8090,3527,Ariel Detergent,1,35
8091,3004,Colgate Toothpaste,4,50
8092,1538,Ariel Detergent,5,180
8093,2983,Tata Tea Gold,3,35
8094,2806,Clinic Plus Shampoo,5,50
8095,1689,Clinic Plus Shampoo,1,99
8096,1068,Dettol Liquid,2,60
8097,3610,Red Label Tea,4,12
8098,3485,Godrej Hair Dye,4,40
8099,899,Tata Salt,1,99
8100,2619,Harpic Toilet Cleaner,3,10
8101,47,Parle-G Biscuits,3,50
8102,723,Nestle Milk,2,10
8103,965,Ariel Detergent,2,150
8104,891,Clinic Plus Shampoo,5,20
8105,965,Aashirvaad Atta,1,120
8106,3780,Britannia Rusk,5,45
8107,1722,Harpic Toilet Cleaner,5,120
8108,772,Dove Soap,5,50
8109,3310,Himalaya Face Wash,5,80
8110,1827,Maggi Noodles,1,180
8111,2157,Godrej Hair Dye,5,50
8112,2373,Colgate Toothpaste,3,35
8113,1169,Tata Tea Gold,3,200
8114,796,Himalaya Face Wash,5,180
8115,865,Bournvita,5,10
8116,3136,Bournvita,1,45
8117,2296,Himalaya Face Wash,1,60
8118,1275,Tata Tea Gold,3,12
8119,2534,Colgate Toothpaste,5,200
8120,2670,Good Day Cookies,2,10
8121,2268,Ariel Detergent,3,80
8122,3604,Good Day Cookies,1,35
8123,2706,Britannia Rusk,1,120
8124,2729,Tata Tea Gold,4,120
8125,214,Maggi Noodles,3,130
8126,1684,Dettol Liquid,4,50
8127,1048,Good Day Cookies,2,45
8128,2190,Good Day Cookies,2,150
8129,3672,Harpic Toilet Cleaner,2,50
8130,648,Red Label Tea,5,12
8131,2633,Nestle Milk,5,200
8132,1319,Dettol Liquid,3,80
8133,3103,Tata Tea Gold,1,35
8134,118,Godrej Hair Dye,2,180
8135,1670,Red Label Tea,3,130
8136,2553,Fortune Oil,4,99
8137,851,Fortune Oil,4,200
8138,2977,Nestle Milk,5,80
8139,738,Maggi Noodles,5,300
8140,1231,Tata Tea Gold,4,120
8141,97,Dove Soap,1,35
8142,3691,Himalaya Face Wash,2,130
8143,3768,Parle-G Biscuits,1,70
8144,1478,Tata Tea Gold,3,12
8145,60,Ariel Detergent,3,180
8146,3778,Amul Butter,5,20
8147,1225,Britannia Rusk,4,12
8148,3415,Good Day Cookies,3,180
8149,3350,Parle-G Biscuits,1,50
8150,1117,Maggi Noodles,2,60
8151,2318,Colgate Toothpaste,3,70
8152,1767,Tata Salt,1,35
8153,3077,Himalaya Face Wash,1,20
8154,3805,Tata Salt,4,50
8155,3709,Fortune Oil,2,50
8156,3264,Nestle Milk,3,99
8157,965,Godrej Hair Dye,3,80
8158,2822,Tata Tea Gold,1,120
8159,309,Aashirvaad Atta,4,99
8160,618,Harpic Toilet Cleaner,2,20
8161,1004,Maggi Noodles,5,60
8162,3413,Fortune Oil,4,300
8163,2862,Aashirvaad Atta,4,35
8164,963,Red Label Tea,3,99
8165,3597,Himalaya Face Wash,4,180
8166,1692,Aashirvaad Atta,3,45
8167,3264,Colgate Toothpaste,2,12
8168,3471,Fortune Oil,3,10
8169,857,Clinic Plus Shampoo,1,180
8170,3406,Red Label Tea,1,120
8171,133,Maggi Noodles,3,200
8172,58,Amul Butter,3,150
8173,762,Nestle Milk,4,12
8174,948,Harpic Toilet Cleaner,2,35
8175,2255,Godrej Hair Dye,4,130
8176,598,Clinic Plus Shampoo,4,150
8177,3761,Colgate Toothpaste,4,20
8178,1883,Nestle Milk,2,40
8179,2662,Tata Tea Gold,4,40
8180,1411,Nestle Milk,1,45
8181,1540,Fortune Oil,1,10
8182,3065,Britannia Rusk,5,45
8183,3022,Tata Salt,4,300
8184,3223,Harpic Toilet Cleaner,1,120
8185,3628,Parle-G Biscuits,4,50
8186,2095,Aashirvaad Atta,4,200
8187,2099,Britannia Rusk,2,20
8188,2906,Godrej Hair Dye,2,80
8189,3326,Dettol Liquid,3,180
8190,1019,Fortune Oil,4,20
8191,185,Red Label Tea,4,80
8192,2464,Aashirvaad Atta,5,300
8193,1232,Red Label Tea,5,120
8194,2865,Good Day Cookies,5,99
8195,3869,Amul Butter,3,70
8196,396,Nestle Milk,5,45
8197,1788,Harpic Toilet Cleaner,3,180
8198,1020,Ariel Detergent,5,180
8199,2640,Fortune Oil,1,50
8200,715,Harpic Toilet Cleaner,1,80
8201,2796,Parle-G Biscuits,1,120
8202,2195,Bournvita,4,50
8203,1572,Godrej Hair Dye,1,40
8204,1520,Parle-G Biscuits,2,60
8205,2068,Good Day Cookies,1,150
8206,3822,Tata Tea Gold,2,45
8207,1297,Britannia Rusk,4,10
8208,1928,Amul Butter,5,45
8209,1688,Colgate Toothpaste,5,12
8210,501,Godrej Hair Dye,3,180
8211,1259,Aashirvaad Atta,3,60
8212,3398,Himalaya Face Wash,5,45
8213,1952,Godrej Hair Dye,5,120
8214,2586,Fortune Oil,3,50
8215,323,Colgate Toothpaste,1,50
8216,2916,Bournvita,2,35
8217,1185,Dove Soap,3,120
8218,3017,Amul Butter,5,80
8219,2497,Nestle Milk,5,180
8220,2385,Bournvita,1,50
8221,1668,Tata Tea Gold,5,130
8222,342,Maggi Noodles,4,20
8223,1625,Red Label Tea,3,45
8224,1894,Aashirvaad Atta,3,40
8225,609,Clinic Plus Shampoo,2,40
8226,1495,Bournvita,5,150
8227,1562,Parle-G Biscuits,5,60
8228,1558,Ariel Detergent,2,45
8229,2637,Fortune Oil,1,80
8230,749,Britannia Rusk,4,50
8231,3934,Amul Butter,3,45
8232,3254,Clinic Plus Shampoo,5,60
8233,731,Bournvita,1,150
8234,1266,Fortune Oil,3,130
8235,3470,Fortune Oil,3,50
8236,2897,Amul Butter,2,300
8237,190,Himalaya Face Wash,4,35
8238,1748,Tata Tea Gold,3,70
8239,3637,Colgate Toothpaste,3,99
8240,2626,Ariel Detergent,3,120
8241,2526,Tata Salt,5,120
8242,1841,Colgate Toothpaste,3,99
8243,793,Ariel Detergent,3,50
8244,1875,Colgate Toothpaste,4,60
8245,1643,Harpic Toilet Cleaner,2,300
8246,3280,Britannia Rusk,3,10
8247,1390,Nestle Milk,5,35
8248,2775,Colgate Toothpaste,4,150
8249,1422,Himalaya Face Wash,1,70
8250,3109,Harpic Toilet Cleaner,5,60
8251,2154,Colgate Toothpaste,4,50
8252,1514,Good Day Cookies,3,70
8253,2177,Red Label Tea,4,70
8254,60,Amul Butter,4,150
8255,2397,Dettol Liquid,4,120
8256,2561,Tata Salt,4,130
8257,1,Clinic Plus Shampoo,3,80
8258,477,Aashirvaad Atta,5,35
8259,1987,Dettol Liquid,1,50
8260,798,Harpic Toilet Cleaner,3,80
8261,2397,Tata Salt,5,130
8262,3666,Tata Tea Gold,1,45
8263,3706,Aashirvaad Atta,1,45
8264,669,Colgate Toothpaste,1,300
8265,2816,Britannia Rusk,2,150
8266,3307,Fortune Oil,2,200
8267,3718,Nestle Milk,4,45
8268,1073,Red Label Tea,5,120
8269,3697,Harpic Toilet Cleaner,2,10
8270,1896,Dove Soap,3,200
8271,2706,Dove Soap,4,45
8272,497,Harpic Toilet Cleaner,2,50
8273,1638,Fortune Oil,4,120
8274,2014,Dettol Liquid,3,12
8275,3890,Nestle Milk,3,80
8276,3551,Harpic Toilet Cleaner,5,70
8277,389,Britannia Rusk,1,20
8278,602,Amul Butter,5,45
8279,1064,Colgate Toothpaste,3,99
8280,2547,Good Day Cookies,3,50
8281,1447,Aashirvaad Atta,1,99
8282,1248,Nestle Milk,3,45
8283,1098,Amul Butter,2,80
8284,279,Good Day Cookies,1,70
8285,685,Maggi Noodles,5,35
8286,594,Fortune Oil,4,180
8287,3095,Amul Butter,5,35
8288,1737,Tata Salt,4,99
8289,2494,Fortune Oil,3,150
8290,200,Amul Butter,1,10
8291,1964,Harpic Toilet Cleaner,3,120
8292,1027,Tata Salt,1,180
8293,2392,Ariel Detergent,1,12
8294,2253,Good Day Cookies,2,120
8295,2950,Amul Butter,3,80
8296,3080,Godrej Hair Dye,2,50
8297,3136,Good Day Cookies,2,70
8298,1328,Aashirvaad Atta,2,80
8299,1209,Maggi Noodles,2,130
8300,2514,Parle-G Biscuits,4,40
8301,2823,Clinic Plus Shampoo,5,60
8302,3878,Fortune Oil,3,180
8303,2363,Fortune Oil,5,20
8304,696,Clinic Plus Shampoo,4,45
8305,1266,Harpic Toilet Cleaner,5,130
8306,1592,Nestle Milk,5,200
8307,2603,Fortune Oil,5,50
8308,115,Ariel Detergent,5,130
8309,3018,Good Day Cookies,5,180
8310,3575,Harpic Toilet Cleaner,4,130
8311,301,Harpic Toilet Cleaner,1,50
8312,2508,Red Label Tea,2,10
8313,2068,Amul Butter,5,300
8314,892,Himalaya Face Wash,1,120
8315,2011,Britannia Rusk,5,70
8316,434,Good Day Cookies,4,12
8317,2545,Colgate Toothpaste,3,50
8318,448,Nestle Milk,4,60
8319,3267,Bournvita,4,70
8320,2713,Harpic Toilet Cleaner,4,120
8321,596,Red Label Tea,1,180
8322,2145,Harpic Toilet Cleaner,1,40
8323,141,Colgate Toothpaste,5,120
8324,305,Aashirvaad Atta,4,120
8325,386,Bournvita,3,120
8326,382,Britannia Rusk,4,130
8327,2585,Godrej Hair Dye,5,45
8328,1919,Fortune Oil,3,10
8329,3802,Godrej Hair Dye,1,10
8330,3632,Ariel Detergent,5,60
8331,1039,Parle-G Biscuits,4,45
8332,494,Tata Tea Gold,2,120
8333,251,Nestle Milk,3,200
8334,1235,Godrej Hair Dye,5,12
8335,2996,Colgate Toothpaste,4,35
8336,2391,Nestle Milk,5,35
8337,2913,Parle-G Biscuits,5,50
8338,2721,Dove Soap,4,120
8339,2151,Himalaya Face Wash,3,180
8340,1024,Good Day Cookies,1,300
8341,1353,Nestle Milk,2,45
8342,2112,Red Label Tea,1,300
8343,1473,Harpic Toilet Cleaner,5,70
8344,3345,Ariel Detergent,2,300
8345,3900,Ariel Detergent,2,180
8346,1651,Tata Salt,5,45
8347,3114,Godrej Hair Dye,3,10
8348,3167,Harpic Toilet Cleaner,1,50
8349,831,Aashirvaad Atta,4,50
8350,67,Dettol Liquid,2,130
8351,2463,Tata Salt,4,300
8352,518,Britannia Rusk,1,120
8353,3638,Amul Butter,4,50
8354,453,Dove Soap,5,50
8355,3786,Parle-G Biscuits,5,99
8356,1549,Himalaya Face Wash,3,70
8357,617,Colgate Toothpaste,4,150
8358,1569,Tata Tea Gold,2,40
8359,2097,Nestle Milk,2,50
8360,2629,Dove Soap,3,20
8361,1096,Clinic Plus Shampoo,1,50
8362,2721,Britannia Rusk,3,200
8363,771,Britannia Rusk,3,45
8364,1898,Good Day Cookies,4,130
8365,3513,Tata Salt,3,120
8366,1929,Nestle Milk,2,12
8367,2786,Tata Tea Gold,3,180
8368,356,Clinic Plus Shampoo,4,130
8369,3804,Harpic Toilet Cleaner,2,120
8370,197,Dove Soap,2,150
8371,1493,Good Day Cookies,3,45
8372,3582,Bournvita,5,80
8373,2097,Nestle Milk,4,35
8374,3528,Colgate Toothpaste,5,150
8375,1475,Good Day Cookies,5,40
8376,3827,Himalaya Face Wash,1,130
8377,1421,Parle-G Biscuits,4,12
8378,1730,Nestle Milk,3,60
8379,3252,Britannia Rusk,3,150
8380,3696,Red Label Tea,1,35
8381,3862,Tata Tea Gold,1,200
8382,1970,Dove Soap,5,99
8383,3793,Tata Salt,5,35
8384,2734,Tata Tea Gold,2,120
8385,2332,Fortune Oil,1,80
8386,3903,Ariel Detergent,3,80
8387,3405,Ariel Detergent,4,45
8388,2941,Ariel Detergent,5,35
8389,1314,Britannia Rusk,4,120
8390,1036,Fortune Oil,1,40
8391,3707,Maggi Noodles,2,50
8392,113,Clinic Plus Shampoo,5,130
8393,3376,Red Label Tea,3,99
8394,2635,Bournvita,1,99
8395,1175,Good Day Cookies,3,50
8396,3031,Tata Tea Gold,4,99
8397,79,Fortune Oil,5,300
8398,783,Colgate Toothpaste,1,120
8399,2464,Godrej Hair Dye,3,60
8400,208,Dove Soap,1,10
8401,3645,Good Day Cookies,3,150
8402,3855,Ariel Detergent,3,200
8403,155,Parle-G Biscuits,2,300
8404,1234,Clinic Plus Shampoo,3,130
8405,504,Dove Soap,3,300
8406,2111,Bournvita,3,40
8407,56,Clinic Plus Shampoo,3,130
8408,1650,Harpic Toilet Cleaner,3,10
8409,1796,Fortune Oil,5,10
8410,1017,Ariel Detergent,3,35
8411,681,Godrej Hair Dye,4,80
8412,2050,Aashirvaad Atta,3,180
8413,2614,Dove Soap,3,130
8414,2593,Parle-G Biscuits,2,50
8415,1009,Dove Soap,3,60
8416,2058,Red Label Tea,4,35
8417,1568,Dove Soap,1,10
8418,731,Godrej Hair Dye,3,10
8419,3667,Bournvita,1,99
8420,3433,Red Label Tea,5,300
8421,2299,Himalaya Face Wash,5,45
8422,2779,Tata Tea Gold,4,45
8423,3749,Nestle Milk,1,50
8424,3176,Amul Butter,3,10
8425,3008,Red Label Tea,1,20
8426,3671,Clinic Plus Shampoo,2,200
8427,3891,Amul Butter,1,10
8428,823,Tata Salt,3,45
8429,1577,Aashirvaad Atta,1,35
8430,1806,Dove Soap,1,300
8431,2233,Nestle Milk,4,50
8432,2988,Godrej Hair Dye,3,45
8433,466,Tata Salt,4,130
8434,228,Britannia Rusk,5,12
8435,1967,Dove Soap,2,120
8436,3693,Nestle Milk,3,60
8437,495,Parle-G Biscuits,2,40
8438,2024,Red Label Tea,3,130
8439,1189,Clinic Plus Shampoo,5,50
8440,1893,Amul Butter,1,20
8441,917,Tata Salt,5,150
8442,304,Colgate Toothpaste,1,70
8443,3573,Amul Butter,3,45
8444,3096,Ariel Detergent,4,70
8445,1004,Dove Soap,2,80
8446,1085,Maggi Noodles,5,35
8447,1085,Tata Salt,2,120
8448,2868,Aashirvaad Atta,4,35
8449,421,Godrej Hair Dye,4,10
8450,298,Colgate Toothpaste,4,120
8451,1110,Tata Tea Gold,4,130
8452,920,Amul Butter,1,45
8453,3910,Amul Butter,3,40
8454,2961,Parle-G Biscuits,4,40
8455,2311,Aashirvaad Atta,2,45
8456,2417,Ariel Detergent,3,300
8457,3624,Fortune Oil,1,80
8458,1595,Red Label Tea,2,50
8459,786,Good Day Cookies,3,10
8460,1004,Tata Salt,4,99
8461,2961,Good Day Cookies,3,180
8462,972,Dove Soap,3,130
8463,2315,Parle-G Biscuits,5,45
8464,93,Fortune Oil,5,45
8465,1908,Parle-G Biscuits,5,300
8466,3650,Red Label Tea,1,80
8467,2519,Good Day Cookies,3,20
8468,1648,Red Label Tea,1,70
8469,30,Parle-G Biscuits,4,180
8470,2040,Himalaya Face Wash,3,20
8471,755,Tata Salt,2,130
8472,3728,Fortune Oil,4,150
8473,3509,Harpic Toilet Cleaner,2,12
8474,509,Britannia Rusk,4,99
8475,1042,Amul Butter,2,180
8476,1735,Dove Soap,4,130
8477,3062,Fortune Oil,4,180
8478,3323,Tata Salt,1,60
8479,3271,Aashirvaad Atta,4,120
8480,1916,Red Label Tea,5,60
8481,2142,Red Label Tea,5,45
8482,1276,Aashirvaad Atta,1,120
8483,2438,Dove Soap,2,10
8484,2419,Britannia Rusk,4,180
8485,1696,Aashirvaad Atta,3,200
8486,3407,Britannia Rusk,5,120
8487,3626,Harpic Toilet Cleaner,5,180
8488,3008,Godrej Hair Dye,2,150
8489,3697,Parle-G Biscuits,2,40
8490,3270,Godrej Hair Dye,2,130
8491,2057,Bournvita,5,99
8492,2419,Aashirvaad Atta,3,120
8493,3577,Dove Soap,2,50
8494,3358,Fortune Oil,2,300
8495,879,Parle-G Biscuits,1,45
8496,3074,Aashirvaad Atta,1,200
8497,883,Good Day Cookies,5,120
8498,2967,Dove Soap,1,70
8499,2426,Bournvita,3,200
8500,1750,Dove Soap,3,45
8501,879,Dove Soap,3,50
8502,1336,Clinic Plus Shampoo,1,40
8503,3366,Clinic Plus Shampoo,4,80
8504,3420,Tata Salt,1,150
8505,3892,Dettol Liquid,5,70
8506,2771,Amul Butter,5,80
8507,1948,Fortune Oil,2,300
8508,1011,Dove Soap,5,180
8509,3164,Colgate Toothpaste,1,120
8510,658,Red Label Tea,3,150
8511,2974,Ariel Detergent,3,10
8512,2026,Fortune Oil,1,10
8513,2718,Red Label Tea,2,120
8514,2007,Harpic Toilet Cleaner,2,300
8515,23,Tata Tea Gold,2,12
8516,2513,Harpic Toilet Cleaner,5,200
8517,2913,Himalaya Face Wash,1,45
8518,3808,Tata Salt,2,10
8519,3890,Good Day Cookies,5,120
8520,3174,Good Day Cookies,4,130
8521,2522,Dettol Liquid,1,45
8522,3100,Nestle Milk,1,10
8523,560,Fortune Oil,1,80
8524,3627,Fortune Oil,1,35
8525,2223,Dove Soap,5,50
8526,90,Parle-G Biscuits,1,130
8527,1460,Harpic Toilet Cleaner,3,200
8528,2142,Ariel Detergent,1,20
8529,1961,Tata Salt,4,200
8530,126,Red Label Tea,2,130
8531,2412,Tata Tea Gold,2,120
8532,1725,Tata Tea Gold,1,99
8533,1165,Godrej Hair Dye,2,12
8534,3678,Britannia Rusk,2,80
8535,1633,Clinic Plus Shampoo,3,200
8536,1857,Tata Salt,2,99
8537,1805,Ariel Detergent,3,12
8538,3523,Fortune Oil,4,60
8539,3672,Maggi Noodles,4,99
8540,2987,Clinic Plus Shampoo,2,10
8541,2174,Harpic Toilet Cleaner,3,130
8542,1978,Maggi Noodles,1,12
8543,1202,Harpic Toilet Cleaner,1,150
8544,3299,Colgate Toothpaste,1,200
8545,1076,Aashirvaad Atta,5,35
8546,419,Colgate Toothpaste,1,300
8547,497,Britannia Rusk,5,120
8548,1073,Fortune Oil,5,20
8549,3984,Aashirvaad Atta,4,50
8550,1732,Tata Salt,4,45
8551,2568,Red Label Tea,3,130
8552,3528,Tata Salt,4,35
8553,1881,Harpic Toilet Cleaner,1,20
8554,587,Britannia Rusk,1,20
8555,2393,Parle-G Biscuits,5,150
8556,3903,Colgate Toothpaste,1,99
8557,931,Fortune Oil,2,99
8558,2090,Red Label Tea,4,10
8559,2829,Amul Butter,4,200
8560,427,Dove Soap,3,40
8561,2782,Colgate Toothpaste,3,120
8562,417,Britannia Rusk,5,12
8563,2821,Amul Butter,5,120
8564,3824,Fortune Oil,2,50
8565,2387,Tata Tea Gold,3,12
8566,216,Good Day Cookies,3,120
8567,1804,Red Label Tea,4,120
8568,343,Bournvita,5,45
8569,3904,Himalaya Face Wash,4,45
8570,1855,Britannia Rusk,3,180
8571,3338,Fortune Oil,2,60
8572,2752,Fortune Oil,2,70
8573,215,Good Day Cookies,5,99
8574,2209,Dove Soap,3,150
8575,1751,Parle-G Biscuits,1,45
8576,1001,Tata Salt,1,200
8577,3386,Britannia Rusk,1,35
8578,422,Dettol Liquid,1,35
8579,2983,Dove Soap,2,120
8580,541,Good Day Cookies,4,150
8581,2640,Nestle Milk,3,120
8582,2083,Bournvita,1,99
8583,77,Parle-G Biscuits,3,20
8584,171,Britannia Rusk,4,60
